Person A,Person B,Predicted Strength
2023MCB1293,2023CSB1116,0.9865459737340134
2022CSB1150,2023CSB1117,0.9963296836789738
2022CSB1150,2023CSB1166,0.9958612323530103
2022CSB1150,2023CSB1129,0.9649821685537895
2022CSB1150,2023CSB1105,0.9781117565431308
2022CSB1150,2023CSB1126,0.9844284669941468
2022CSB1150,2023CSB1123,0.9972874224676006
2022CSB1150,2023CSB1109,0.9792819466689812
2022CSB1150,2023MCB1291,0.9894079118429306
2022CSB1150,2023CSB1158,0.9759102114762463
2022CSB1150,2023CSB1095,0.9899716353482717
2022CSB1150,2023CSB1093,1.0090426955053973
2022CSB1150,2023CSB1092,0.9837289640373071
2022CSB1150,2023MCB1294,0.9858205516989618
2022CSB1150,2023CSB1174,1.0040843669191855
2022CSB1150,2023CSB1133,0.9942981910428913
2022CSB1150,2023MCB1289,1.0031254998648835
2022CSB1150,2023CSB1170,0.9731435005917262
2022CSB1150,2023MCB1302,0.9800932779784673
2022CSB1150,2023CSB1136,0.9729633810036544
2022CSB1150,2020MCB1225,0.9786711540155127
2022CSB1150,2023MCB1293,1.0022167843735945
2022CSB1150,2023MCB1299,0.991037041893386
2022CSB1150,2023CSB1161,0.9942476886471465
2022CSB1150,2023MCB1319,0.9909425059561459
2022CSB1150,2023CSB1138,1.0038541759922965
2022CSB1150,2023CSB1100,1.0000015860121942
2022CSB1150,2023CSB1130,1.0056432173636323
2022CSB1150,2023MCB1314,0.9843276553624258
2022CSB1150,2023MCB1304,0.9850053416348302
2022CSB1150,2023CSB1112,0.9619145042463716
2022CSB1150,2023CSB1154,0.9789923947036839
2022CSB1150,2023CSB1165,0.9750260023547974
2022CSB1150,2023CSB1103,0.9868912622854742
2022CSB1150,2023CSB1097,0.9743510939985872
2022CSB1150,2023MCB1303,0.9954628560946851
2022CSB1150,2023CSB1151,0.9861814013077941
2022CSB1150,2023MCB1287,0.9842238998956754
2022CSB1150,2023CSB1156,0.9827873379598541
2022CSB1150,2023MCB1315,0.9905516256739152
2022CSB1150,2022CSB1072,1.2257192060038615
2022CSB1150,2023CSB1140,1.042281480798058
2022CSB1150,2023CSB1150,1.005789859712796
2022CSB1150,2023CSB1144,0.9933670176727066
2022CSB1150,2023MCB1292,0.9796440405604808
2022CSB1150,2023CSB1167,1.2555138827144847
2022CSB1150,2023MCB1288,0.9978297001258054
2022CSB1150,2023CSB1107,0.9831964398716113
2022CSB1150,2023MCB1309,0.9731874327480586
2022CSB1150,2023CSB1096,0.9972988788445268
2022CSB1150,2023MCB1297,1.0024045496068936
2022CSB1150,2023CSB1142,1.0060720052790062
2022CSB1150,2022CSB1141,1.2668339836460547
2022CSB1150,2023CSB1104,0.9655158214524241
2022CSB1150,2023CSB1111,1.0055203109250255
2022CSB1150,2023CSB1135,0.9609184190021183
2022CSB1150,2023CSB1091,0.9870200793704792
2022CSB1150,2023MCB1317,0.9900569953398692
2022CSB1150,2023CSB1145,0.993877735010029
2022CSB1150,2023CSB1127,0.9995126929673261
2022CSB1150,2023CSB1098,0.9761048494658316
2022CSB1150,2023MCB1318,1.01995805786105
2022CSB1150,2022CSB1070,1.0463004647408223
2022CSB1150,2023CSB1147,1.0067904726594548
2022CSB1150,2023CSB1102,0.9619960741189637
2022CSB1150,2021CSB1122,0.9866707828225473
2022CSB1150,2023CSB1124,1.0043488275598238
2022CSB1150,2023MCB1312,1.0025164313820571
2022CSB1150,2023CSB1168,1.1556885815142341
2022CSB1150,2021CSB1121,0.9609797769399736
2022CSB1150,2023CSB1146,1.000328315801042
2022CSB1150,2023CSB1106,0.9666562731635487
2022CSB1150,2023CSB1119,0.9674587752080532
2022CSB1150,2023CSB1149,0.9929955100368975
2022CSB1150,2023MCB1310,0.9991922625673281
2022CSB1150,2023MCB1295,0.9863389538660655
2022CSB1150,2023CSB1159,0.9906222119452617
2022CSB1150,2023CSB1171,1.017870475575702
2022CSB1150,2023CSB1120,1.020879034826013
2022CSB1150,2023CSB1139,0.9942519097211375
2022CSB1150,2023MCB1316,0.9910059355622823
2022CSB1150,2023MCB1286,0.926077768315945
2022CSB1150,2023CSB1160,0.9740199442386922
2022CSB1150,2023CSB1153,0.9984444971389572
2022CSB1150,2023CSB1110,0.9876778262888963
2022CSB1150,2023MCB1301,0.9837584074673883
2022CSB1150,2023CSB1173,0.9842962451276417
2022CSB1150,2023CSB1148,1.0100563206405246
2022CSB1150,2023CSB1162,0.9895670871208401
2022CSB1150,2023CSB1114,1.007008980876501
2022CSB1150,2023MCB1290,1.0053573803130502
2022CSB1150,2023CSB1134,0.9909776326029647
2022CSB1150,2022CSB1106,0.9735212586905336
2022CSB1150,2023CSB1172,0.9912330437243619
2022CSB1150,2023MCB1298,0.9884100248279246
2022CSB1150,2023CSB1108,0.9631548308406
2022CSB1150,2023CSB1132,0.9840259314527481
2022CSB1150,2023CSB1137,0.9871249176832125
2022CSB1150,2023CSB1125,0.9634303169737977
2022CSB1150,2023CSB1164,0.9900358505372285
2022CSB1150,2023CSB1121,1.0160510074758122
2022CSB1150,2023CSB1118,0.9910867060169253
2022CSB1150,2023CSB1128,1.0070673587545687
2022CSB1150,2023CSB1155,0.9788943116049889
2022CSB1150,2023MCB1306,1.0028594057124325
2022CSB1150,2023CSB1122,0.9675780974015846
2022CSB1150,2023CSB1101,0.9893137816228442
2022CSB1150,2023CSB1131,0.9582068702261574
2022CSB1150,2023MCB1311,0.9846273214009015
2022CSB1150,2023MCB1285,1.002684931772007
2022CSB1150,2023CSB1163,0.9989231426720825
2022CSB1150,2023MCB1313,0.9689445213400597
2022CSB1150,2023CSB1143,0.9978076074419436
2022CSB1150,2023CSB1094,0.9885623161695857
2022CSB1150,2023CSB1169,1.0150535722102327
2022CSB1150,2023MCB1300,1.001777547541034
2022CSB1150,2022MCB1380,1.0038159779065325
2022CSB1150,2023MCB1284,0.9805376841461381
2022CSB1150,2023MCB1305,0.9939950267518118
2022CSB1150,2023CSB1116,0.9907493980931312
2022CSB1078,2023CSB1152,0.9917098594100641
2022CSB1078,2023CSB1166,0.9872305423066885
2022CSB1078,2023CSB1129,1.0066050634329649
2022CSB1078,2023CSB1105,0.9947638621500603
2022CSB1078,2023CSB1126,0.9889215099956647
2022CSB1078,2023MCB1307,0.9850821678838358
2022CSB1078,2023CSB1123,0.9867724852976363
2022CSB1078,2023CSB1109,0.993194531067215
2022CSB1078,2022CSB1091,0.9829435982694108
2022CSB1078,2023MCB1291,0.989289335892239
2022CSB1078,2023CSB1158,0.9953488619674831
2022CSB1078,2023CSB1095,0.9794830895745855
2022CSB1078,2022MCB1337,0.9953999306493352
2022CSB1078,2023CSB1093,0.9866970461880481
2022CSB1078,2023CSB1092,0.9922668035305972
2022CSB1078,2023MCB1294,0.9884275755350143
2022CSB1078,2022MCB1318,0.9690969970967225
2022CSB1078,2023CSB1174,0.9647475970850442
2022CSB1078,2023CSB1133,1.0122036686452613
2022CSB1078,2023MCB1289,0.9843179344177412
2022CSB1078,2023CSB1170,0.9931513683643923
2022CSB1078,2023MCB1302,0.9909089990920644
2022CSB1078,2023CSB1136,0.9988361073841292
2022CSB1078,2023MCB1293,0.9843846788353214
2022CSB1078,2023CSB1141,0.9917244009992293
2022CSB1078,2023MCB1299,0.9899493258171006
2022CSB1078,2023CSB1161,0.9849658788432372
2022CSB1078,2023MCB1319,0.9932785267923042
2022CSB1078,2023CSB1138,0.9758652825802485
2022CSB1078,2023CSB1100,0.9835430307668437
2022CSB1078,2023MCB1314,0.9883596763312507
2022CSB1078,2023MCB1304,0.972148421079982
2022CSB1078,2023CSB1112,1.0346479614331952
2022CSB1078,2023CSB1165,0.9372658853860192
2022CSB1078,2022CSB1297,0.9856241420020656
2022CSB1078,2023CSB1103,0.9997754177005969
2022CSB1078,2023CSB1097,0.9801453778416999
2022CSB1078,2023MCB1303,0.989381779244362
2022CSB1078,2023CSB1151,0.988293083060795
2022CSB1078,2023CSB1156,1.0306652497281514
2022CSB1078,2023MCB1315,0.9978862650478835
2022CSB1078,2022CSB1072,1.270709898259267
2022CSB1078,2023CSB1140,0.9884043657446512
2022CSB1078,2023CSB1150,0.9990999038156232
2022CSB1078,2023MCB1292,1.005295221728402
2022CSB1078,2023CSB1167,1.0989572216481678
2022CSB1078,2023MCB1288,0.9796763595093414
2022CSB1078,2023MCB1309,0.9929473676785434
2022CSB1078,2022CSB1202,1.0163428658073674
2022CSB1078,2023MCB1297,0.9881641951556551
2022CSB1078,2023CSB1142,0.9745892665160745
2022CSB1078,2022CSB1141,1.2048885788375743
2022CSB1078,2023CSB1104,0.9853261788747176
2022CSB1078,2023CSB1111,0.9682445670783086
2022CSB1078,2023CSB1091,0.9900656617935427
2022CSB1078,2023MCB1317,0.9925202728279949
2022CSB1078,2023CSB1145,0.99205056107667
2022CSB1078,2023CSB1127,0.9925084123476042
2022CSB1078,2022CSB1329,0.9745226933960507
2022CSB1078,2023CSB1098,0.996868903193486
2022CSB1078,2023MCB1318,0.9922513372714815
2022CSB1078,2022CSB1070,1.1248122106579903
2022CSB1078,2023CSB1147,0.9937411153925138
2022CSB1078,2022CSB1314,1.0195400013064895
2022CSB1078,2023CSB1102,0.9968831757790594
2022CSB1078,2023CSB1124,0.9533301341729393
2022CSB1078,2023MCB1312,0.9810263625258486
2022CSB1078,2023CSB1168,1.2195669030195884
2022CSB1078,2023CSB1146,0.9845322750805078
2022CSB1078,2023CSB1106,1.0079630070889734
2022CSB1078,2023CSB1149,0.9896994977485641
2022CSB1078,2023MCB1310,0.9936824449222184
2022CSB1078,2023MCB1295,0.9852315541724592
2022CSB1078,2023CSB1159,0.9880906487354512
2022CSB1078,2023CSB1171,0.9791998972141904
2022CSB1078,2023CSB1120,1.0738349428229843
2022CSB1078,2023CSB1139,1.0168915555893834
2022CSB1078,2023MCB1316,0.989045041236393
2022CSB1078,2023MCB1286,0.9939930106297074
2022CSB1078,2023CSB1160,0.985044609933032
2022CSB1078,2023CSB1153,1.089124560616438
2022CSB1078,2023CSB1110,0.9818782513263176
2022CSB1078,2023MCB1301,1.0055415470239113
2022CSB1078,2023CSB1173,0.9870951844041704
2022CSB1078,2022CSB1002,0.9875000017710259
2022CSB1078,2023CSB1148,0.9786162195127495
2022CSB1078,2023CSB1162,0.9880074553226683
2022CSB1078,2022CSB1157,0.9883989980647523
2022CSB1078,2023CSB1099,0.9869871594511811
2022CSB1078,2023CSB1114,0.9827199187228167
2022CSB1078,2023MCB1290,0.9982437497065485
2022CSB1078,2023CSB1134,0.9831704786394236
2022CSB1078,2022CSB1106,1.0111629564315885
2022CSB1078,2023MCB1298,0.9938576734012812
2022CSB1078,2023CSB1108,1.005998280292106
2022CSB1078,2023CSB1132,0.9863514624203984
2022CSB1078,2023CSB1137,0.9859379803644168
2022CSB1078,2023CSB1125,0.9938701393278606
2022CSB1078,2022CSB1319,1.0523921996786068
2022CSB1078,2023CSB1121,0.9820393878491472
2022CSB1078,2023CSB1118,0.9845843859379622
2022CSB1078,2023CSB1128,0.988711090041744
2022CSB1078,2023CSB1155,1.0017586222819561
2022CSB1078,2022CSB1168,1.002237204289653
2022CSB1078,2023MCB1306,0.9820365577710509
2022CSB1078,2023CSB1122,0.9939845520502106
2022CSB1078,2023CSB1101,0.9748644984923375
2022CSB1078,2023CSB1131,1.0166454842387063
2022CSB1078,2022CSB1136,0.9882862724236464
2022CSB1078,2023MCB1311,0.9998863633455637
2022CSB1078,2023MCB1285,1.0032964211317918
2022CSB1078,2023CSB1163,0.9859276199345598
2022CSB1078,2023MCB1313,0.988296397652966
2022CSB1078,2023CSB1094,0.99202174896044
2022CSB1078,2023MCB1296,1.02373877160136
2022CSB1078,2023CSB1169,0.9896737187078544
2022CSB1078,2023MCB1300,1.0264973657683463
2022CSB1078,2022MCB1380,0.9383295540736456
2022CSB1078,2023MCB1284,0.9867454658902489
2022CSB1078,2023CSB1116,0.9902183837442934
2023CSB1141,2023CSB1166,0.9909060490870258
2023CSB1141,2023CSB1129,0.9822683458678498
2023CSB1141,2023CSB1105,0.9928323927717148
2023CSB1141,2023CSB1126,0.9905699094953788
2023CSB1141,2023MCB1307,0.9864929055487993
2023CSB1141,2023CSB1109,0.9929760960425229
2023CSB1141,2022CSB1091,0.9919592069982782
2023CSB1141,2023MCB1291,0.9888736579606786
2023CSB1141,2023CSB1158,0.9831550525923479
2023CSB1141,2023CSB1095,0.9970772544037302
2023CSB1141,2022MCB1337,0.985191944877162
2023CSB1141,2023MCB1294,0.988805666642667
2023CSB1141,2022MCB1318,0.990151716758744
2023CSB1141,2023CSB1174,0.9899922044945072
2023CSB1141,2023CSB1133,0.9789597884802852
2023CSB1141,2023MCB1289,0.9889724107391906
2023CSB1141,2023CSB1170,0.975589775161433
2023CSB1141,2020MCB1225,0.9907247281407914
2023CSB1141,2023MCB1293,0.9914845975158603
2023CSB1141,2022CSB1150,1.0082250749160258
2023CSB1141,2022CSB1078,0.9747187419667779
2023CSB1141,2023MCB1299,0.9878221548961005
2023CSB1141,2023MCB1319,0.9872414488503415
2023CSB1141,2023CSB1138,0.9941848634903069
2023CSB1141,2023CSB1130,0.9877569784099878
2023CSB1141,2023MCB1314,0.9887496999509582
2023CSB1141,2023MCB1304,0.9872219719536918
2023CSB1141,2023CSB1112,0.9856377995579526
2023CSB1141,2023CSB1154,0.9824757856193334
2023CSB1141,2023CSB1165,0.9580085699949257
2023CSB1141,2022CSB1297,0.9848602330377663
2023CSB1141,2023CSB1097,0.9933042532976294
2023CSB1141,2023MCB1303,0.9903237083876183
2023CSB1141,2023CSB1151,0.9914631724278546
2023CSB1141,2023MCB1287,0.9916818664786311
2023CSB1141,2023CSB1156,0.9832011288379612
2023CSB1141,2023MCB1315,0.990864532413277
2023CSB1141,2022CSB1072,1.1986630660016573
2023CSB1141,2023CSB1150,0.9835527527258395
2023CSB1141,2023MCB1292,0.9896376710812763
2023CSB1141,2023CSB1167,1.1974149177091749
2023CSB1141,2023MCB1288,0.9903768829077801
2023CSB1141,2023CSB1107,0.996880555972719
2023CSB1141,2023MCB1309,0.9815240323108224
2023CSB1141,2022CSB1202,0.9800846953362885
2023CSB1141,2023CSB1096,0.9883130223387274
2023CSB1141,2023MCB1297,0.9908632349834948
2023CSB1141,2022CSB1141,1.184460359691404
2023CSB1141,2023CSB1111,0.9951621422351158
2023CSB1141,2022MCB1254,0.9821985165596337
2023CSB1141,2023CSB1113,0.9850139109970312
2023CSB1141,2023CSB1135,0.9836395750524116
2023CSB1141,2023CSB1091,0.9905214119650019
2023CSB1141,2023MCB1317,0.9834662520980181
2023CSB1141,2023CSB1145,0.9884677451667243
2023CSB1141,2023CSB1127,0.983295792771169
2023CSB1141,2022CSB1329,0.9909947621475766
2023CSB1141,2023CSB1098,0.987279331150455
2023CSB1141,2023MCB1318,0.9811048651568428
2023CSB1141,2022CSB1070,1.0688901359078593
2023CSB1141,2022CSB1314,0.9832180682931073
2023CSB1141,2023CSB1102,0.9987202979793107
2023CSB1141,2021CSB1122,0.9848995719661608
2023CSB1141,2023CSB1124,1.0073591983999768
2023CSB1141,2023MCB1312,0.9932534017069221
2023CSB1141,2023CSB1168,1.1468429628837413
2023CSB1141,2021CSB1121,0.987877091606154
2023CSB1141,2023CSB1146,0.9945447507401097
2023CSB1141,2023MCB1308,0.9904081379774343
2023CSB1141,2023MCB1310,0.9920274647949768
2023CSB1141,2023MCB1295,0.9876393225791487
2023CSB1141,2023CSB1159,0.9921724145944779
2023CSB1141,2023CSB1171,0.9904514871108488
2023CSB1141,2022MCB1363,1.0514775697029828
2023CSB1141,2023CSB1120,1.0115019369055043
2023CSB1141,2023CSB1139,0.9804023480368274
2023CSB1141,2023MCB1316,0.9909301805364285
2023CSB1141,2023MCB1286,1.0503745150334076
2023CSB1141,2023CSB1153,1.0265885003554518
2023CSB1141,2023CSB1110,0.9894003364784458
2023CSB1141,2023MCB1301,0.9886150378291223
2023CSB1141,2022CSB1002,0.9936599991138606
2023CSB1141,2023CSB1148,0.9998284706554414
2023CSB1141,2023CSB1162,0.9905887212219359
2023CSB1141,2023CSB1114,0.9894154971274824
2023CSB1141,2023MCB1290,0.9809510180623808
2023CSB1141,2023CSB1134,0.9909338475718386
2023CSB1141,2022CSB1106,0.9856695493723752
2023CSB1141,2023CSB1172,0.9867938514821288
2023CSB1141,2023CSB1115,0.9851258625606744
2023CSB1141,2023MCB1298,0.9885750774370863
2023CSB1141,2023CSB1108,0.9834735280610278
2023CSB1141,2023CSB1137,0.9918621786455738
2023CSB1141,2023CSB1125,0.9850264480501183
2023CSB1141,2022CSB1319,0.9853531378136345
2023CSB1141,2023CSB1118,0.9917803898234782
2023CSB1141,2023CSB1128,0.9856643498052595
2023CSB1141,2023CSB1155,0.986973918364696
2023CSB1141,2022CSB1168,0.991730048104773
2023CSB1141,2023MCB1306,0.9918465711752968
2023CSB1141,2023CSB1122,0.9884231471309635
2023CSB1141,2023CSB1101,1.0003723451563595
2023CSB1141,2023CSB1131,0.9732907412114836
2023CSB1141,2022CSB1136,0.9873393159474898
2023CSB1141,2023MCB1311,0.9832199772652133
2023CSB1141,2023MCB1285,0.983607013715476
2023CSB1141,2023CSB1163,0.99241263302084
2023CSB1141,2023MCB1313,0.9944021879842849
2023CSB1141,2023CSB1143,0.9897896483053317
2023CSB1141,2023CSB1094,0.9930852452586151
2023CSB1141,2023MCB1296,0.9741318836422009
2023CSB1141,2023CSB1169,0.9869461914969001
2023CSB1141,2023MCB1300,1.0925724517052111
2023CSB1141,2022MCB1380,0.9867889799905648
2023CSB1141,2023MCB1284,0.9894466047051927
2023CSB1141,2023MCB1305,0.9933307832521933
2023CSB1141,2023CSB1116,0.9917084784943156
2023MCB1299,2023CSB1117,0.9865941382767967
2023MCB1299,2023CSB1152,0.9843671763744475
2023MCB1299,2023CSB1129,0.9848079312561814
2023MCB1299,2023CSB1105,0.9786728745847626
2023MCB1299,2023CSB1126,0.9875739358323695
2023MCB1299,2023MCB1307,0.9934355052691871
2023MCB1299,2023CSB1123,0.9915550569016874
2023MCB1299,2023CSB1109,0.9853554378827616
2023MCB1299,2022CSB1091,0.983896342230445
2023MCB1299,2023CSB1158,0.9661757458537757
2023MCB1299,2023CSB1095,0.9896874425737762
2023MCB1299,2022MCB1337,1.0051981270959025
2023MCB1299,2023CSB1093,0.9967342425529532
2023MCB1299,2023CSB1092,0.9866671104963031
2023MCB1299,2022MCB1318,0.989807610267246
2023MCB1299, ,0.9901896361285835
2023MCB1299,2023CSB1174,1.0225353862055921
2023MCB1299,2023CSB1133,0.9753280648444594
2023MCB1299,2023MCB1302,0.9856301683668116
2023MCB1299,2023CSB1136,0.9847413282790822
2023MCB1299,2020MCB1225,0.9844855082941695
2023MCB1299,2022CSB1150,1.0177565957562393
2023MCB1299,2022CSB1078,0.995046291624861
2023MCB1299,2023CSB1141,0.989097874169384
2023MCB1299,2023CSB1161,1.0032516882759581
2023MCB1299,2023CSB1138,0.9910701433270716
2023MCB1299,2023CSB1100,0.9905397176751434
2023MCB1299,2023CSB1130,0.996707033047132
2023MCB1299,2023MCB1304,0.9929160006289258
2023MCB1299,2023CSB1112,0.9848871642990982
2023MCB1299,2023CSB1154,0.9886157103362078
2023MCB1299,2023CSB1165,0.9953049900080451
2023MCB1299,2022CSB1297,0.9770467511513968
2023MCB1299,2023CSB1103,0.9880860481233643
2023MCB1299,2023CSB1097,0.9910842340774406
2023MCB1299,2023CSB1151,0.9865682111891892
2023MCB1299,2023CSB1156,0.9897482968441472
2023MCB1299,2023MCB1315,0.9891793863946804
2023MCB1299,2022CSB1072,1.190165917200745
2023MCB1299,2023CSB1140,0.9907802641600996
2023MCB1299,2023CSB1150,0.9867661164536494
2023MCB1299,2023CSB1144,0.9927968518177939
2023MCB1299,2023MCB1292,0.9910131716352746
2023MCB1299,2023CSB1167,1.1887853909912287
2023MCB1299,2023CSB1107,0.9851382583143017
2023MCB1299,2023MCB1309,0.9828181188512822
2023MCB1299,2022CSB1202,0.9784504199847984
2023MCB1299,2023CSB1096,0.9889716788039975
2023MCB1299,2023CSB1142,0.9920476788932634
2023MCB1299,2022CSB1141,1.2043051981555444
2023MCB1299,2023CSB1104,0.9836404940648747
2023MCB1299,2023CSB1111,0.9926631587798364
2023MCB1299,2022MCB1254,0.9873261930735936
2023MCB1299,2023CSB1113,0.9910631978428152
2023MCB1299,2023CSB1135,0.9778355630452961
2023MCB1299,2023CSB1091,0.989273681577074
2023MCB1299,2023CSB1145,0.9914603135549929
2023MCB1299,2022CSB1329,0.9897586560374246
2023MCB1299,2023CSB1098,0.9859714306440351
2023MCB1299,2022CSB1070,1.0624841227951995
2023MCB1299,2023CSB1147,0.9869944014092347
2023MCB1299,2022CSB1314,0.9904937190744671
2023MCB1299,2023CSB1102,0.9590891912947564
2023MCB1299,2021CSB1122,0.9855882409356852
2023MCB1299,2023MCB1312,0.9905723307568771
2023MCB1299,2023CSB1168,1.0607112165071897
2023MCB1299,2021CSB1121,0.9898006109625642
2023MCB1299,2023CSB1146,0.9895527053402842
2023MCB1299,2023CSB1106,0.9790156814352907
2023MCB1299,2023CSB1119,0.9745827808181591
2023MCB1299,2023MCB1308,0.9896115691481484
2023MCB1299,2023CSB1149,0.9917102052775927
2023MCB1299,2023MCB1310,0.988344198928418
2023MCB1299,2023CSB1159,0.9867818074068796
2023MCB1299,2023CSB1171,0.9965662455206024
2023MCB1299,2022MCB1363,1.0134140865474002
2023MCB1299,2023CSB1120,1.066648227866127
2023MCB1299,2023CSB1139,0.9864669148079674
2023MCB1299,2023MCB1286,0.9510273186572269
2023MCB1299,2023CSB1160,0.9885476824235949
2023MCB1299,2023CSB1153,0.9927012335959657
2023MCB1299,2023CSB1110,0.9941720121376906
2023MCB1299,2023MCB1301,0.9885983344141848
2023MCB1299,2023CSB1173,0.985151121915094
2023MCB1299,2022CSB1002,0.9787208500864365
2023MCB1299,2023CSB1148,0.9870748628449708
2023MCB1299,2023CSB1162,0.9889086308528121
2023MCB1299,2022CSB1157,0.9890495920257277
2023MCB1299,2023CSB1099,0.9905405377540343
2023MCB1299,2023CSB1134,0.9904434586317552
2023MCB1299,2022CSB1106,0.9899894599652009
2023MCB1299,2023CSB1172,0.9888910709426549
2023MCB1299,2023CSB1108,0.9845252063386786
2023MCB1299,2023CSB1132,0.9858878687614822
2023MCB1299,2023CSB1137,0.9907171841611718
2023MCB1299,2023CSB1164,0.9927712741292324
2023MCB1299,2022CSB1319,0.9817000562300893
2023MCB1299,2023CSB1121,0.9881798552731854
2023MCB1299,2023CSB1118,0.989748012505965
2023MCB1299,2023CSB1128,0.9948551806518794
2023MCB1299,2023CSB1155,0.987804657881919
2023MCB1299,2022CSB1168,1.0004610588921168
2023MCB1299,2023MCB1306,0.9917152194775507
2023MCB1299,2023CSB1122,0.9898236392114313
2023MCB1299,2023CSB1131,0.990386312549844
2023MCB1299,2022CSB1136,0.9894282227453554
2023MCB1299,2023MCB1311,0.9886863892954597
2023MCB1299,2023CSB1163,0.9893072207975269
2023MCB1299,2023MCB1313,0.9843727433040595
2023MCB1299,2023CSB1143,0.9902058810968405
2023MCB1299,2023CSB1094,0.9884647645725326
2023MCB1299,2023MCB1300,0.9794431010971023
2023MCB1299,2022MCB1380,0.9949450404666053
2023MCB1299,2023MCB1305,0.9886113567248456
2023CSB1161,2023CSB1117,0.9873410778450186
2023CSB1161,2023CSB1152,0.977917563741221
2023CSB1161,2023CSB1129,0.9991257128419646
2023CSB1161,2023CSB1105,0.9642000790390405
2023CSB1161,2023CSB1126,0.9925164901696416
2023CSB1161,2023MCB1307,1.0125786774997516
2023CSB1161,2023CSB1123,0.9882413545219638
2023CSB1161,2023CSB1109,0.9921183525990422
2023CSB1161,2022CSB1091,0.9730934766297933
2023CSB1161,2023MCB1291,0.9816135041667317
2023CSB1161,2023CSB1158,0.9870345713610124
2023CSB1161,2023CSB1095,0.9919349419640039
2023CSB1161,2022MCB1337,1.0014282655799065
2023CSB1161,2023CSB1092,0.9826570086761584
2023CSB1161,2023MCB1294,0.998945539876115
2023CSB1161,2022MCB1318,0.9952533427330039
2023CSB1161,2023CSB1174,1.0632254468819389
2023CSB1161,2023CSB1133,0.9297626653155479
2023CSB1161,2023MCB1289,0.9871394767804831
2023CSB1161,2023CSB1170,1.0227362572939045
2023CSB1161,2023CSB1136,0.9686219785276249
2023CSB1161,2020MCB1225,1.0125559486071305
2023CSB1161,2023MCB1293,0.9867534888731084
2023CSB1161,2022CSB1150,1.0378175947310022
2023CSB1161,2022CSB1078,0.9831049744137665
2023CSB1161,2023MCB1299,1.002843299982547
2023CSB1161,2023MCB1319,0.98748000435264
2023CSB1161,2023CSB1138,0.9916100224738178
2023CSB1161,2023CSB1100,0.9840907767041212
2023CSB1161,2023CSB1130,0.9871462765004202
2023CSB1161,2023MCB1314,1.0004232116578164
2023CSB1161,2023MCB1304,1.0042563002395632
2023CSB1161,2023CSB1112,0.9756210322844308
2023CSB1161,2023CSB1154,0.9937441520718254
2023CSB1161,2022CSB1297,0.9721582560826122
2023CSB1161,2023CSB1103,0.9764705384378167
2023CSB1161,2023CSB1097,1.0114997480871495
2023CSB1161,2023MCB1303,0.9863791643251004
2023CSB1161,2023CSB1151,1.0008093840070784
2023CSB1161,2023MCB1287,0.991744147733936
2023CSB1161,2023MCB1315,0.986666547622209
2023CSB1161,2022CSB1072,1.1552191549903081
2023CSB1161,2023CSB1140,0.9594444791833171
2023CSB1161,2023CSB1150,0.972011686123725
2023CSB1161,2023CSB1144,0.9880329561760754
2023CSB1161,2023MCB1292,1.0022735510924887
2023CSB1161,2023CSB1167,1.12719360286272
2023CSB1161,2023MCB1288,0.9988096396224039
2023CSB1161,2023CSB1107,0.9877123468398068
2023CSB1161,2023MCB1309,0.995575244139663
2023CSB1161,2022CSB1202,0.9379754386030266
2023CSB1161,2023CSB1096,0.9865127314551566
2023CSB1161,2023MCB1297,0.9708742810971187
2023CSB1161,2022CSB1141,1.1480726942441957
2023CSB1161,2023CSB1104,1.003917816580232
2023CSB1161,2023CSB1111,0.9939587570064359
2023CSB1161,2022MCB1254,0.9611536130816131
2023CSB1161,2023CSB1113,0.9871345069774328
2023CSB1161,2023CSB1135,1.0009244439830753
2023CSB1161,2023CSB1091,0.9978385271797053
2023CSB1161,2023CSB1127,0.9806799106861289
2023CSB1161,2022CSB1329,0.9903543424193734
2023CSB1161,2023CSB1098,0.9930554537623018
2023CSB1161,2023MCB1318,0.9485034919290237
2023CSB1161,2022CSB1070,1.1141576052544517
2023CSB1161,2023CSB1147,0.9807098169763407
2023CSB1161,2022CSB1314,0.9853404215501849
2023CSB1161,2023CSB1102,0.9667884370184465
2023CSB1161,2021CSB1122,0.9946858876653195
2023CSB1161,2023CSB1124,0.998125863599729
2023CSB1161,2023MCB1312,0.9858257512627867
2023CSB1161,2023CSB1168,0.9802813178707659
2023CSB1161,2021CSB1121,1.0182103508448648
2023CSB1161,2023CSB1146,0.9864642113973798
2023CSB1161,2023CSB1106,0.9731652544868462
2023CSB1161,2023CSB1119,0.9806093150928787
2023CSB1161,2023MCB1308,0.9991465050251833
2023CSB1161,2023MCB1310,0.984562886223772
2023CSB1161,2023MCB1295,0.9864174642453423
2023CSB1161,2022MCB1363,1.0440568728956603
2023CSB1161,2023CSB1120,1.0226796796104856
2023CSB1161,2023CSB1139,0.958002830418776
2023CSB1161,2023MCB1316,0.9952029479609636
2023CSB1161,2023MCB1286,1.0276304432121681
2023CSB1161,2023CSB1110,1.0162110581437975
2023CSB1161,2023MCB1301,0.9785941203339444
2023CSB1161,2022CSB1002,0.9714496527855817
2023CSB1161,2023CSB1148,0.9845252031789533
2023CSB1161,2022CSB1157,0.9892217545107721
2023CSB1161,2023CSB1099,0.9923875602883797
2023CSB1161,2023CSB1114,0.9995607512351457
